LGA_name,LGA_rate,offence_count,offence_subdiv,year
Boroondara,1.124385102,2,B30 Burglary/Break and enter,2020
Boroondara,263.106113844,468,B30 Burglary/Break and enter,2020
Boroondara,955.165144062,1699,B40 Theft,2020
Boroondara,86.577652846,154,B40 Theft,2020
Boroondara,392.972593113,699,B50 Deception,2020
Boroondara,1.124385102,2,C10 Drug dealing and trafficking,2020
Boroondara,17.427969079,31,C10 Drug dealing and trafficking,2020
Boroondara,4.497540408,8,C20 Cultivate or manufacture drugs,2020
Boroondara,1.124385102,2,D20 Disorderly and offensive conduct,2020
Boroondara,12.930428672,23,D20 Disorderly and offensive conduct,2020
Boroondara,23.61208714,42,D30 Public nuisance offences,2020
Boroondara,52.283907238,93,E10 Justice procedures,2020
Boroondara,174.841883345,311,E20 Breaches of orders,2020
Boroondara,1.124385102,2,F20 Transport regulation offences,2020
Banyule,58.904878976,76,A20 Assault and related offences,2023
Banyule,12.401027153,16,B50 Deception,2023
Banyule,10.850898759,14,C20 Cultivate or manufacture drugs,2023
Banyule,56.579686385,73,D10 Weapons and explosives offences,2023
Banyule,20.151669123,26,D20 Disorderly and offensive conduct,2023
Banyule,5.425449379,7,D20 Disorderly and offensive conduct,2023
Banyule,1.550128394,2,D20 Disorderly and offensive conduct,2023
Banyule,43.403595035,56,"A70 Stalking, harassment and threatening behaviour",2023
Banyule,37.203081459,48,"A70 Stalking, harassment and threatening behaviour",2023
Banyule,514.642626845,664,B40 Theft,2023
Banyule,206.167076417,266,B50 Deception,2023
Banyule,3.875320985,5,F20 Transport regulation offences,2023
Banyule,571.997377428,738,E20 Breaches of orders,2023
Banyule,106.958859194,138,A30 Sexual offences,2023
Banyule,313.125935611,404,B40 Theft,2023
Banyule,1.550128394,2,F30 Other government regulatory offences,2023
Banyule,58.893739988,75,A20 Assault and related offences,2022
Banyule,138.989226372,177,A30 Sexual offences,2022
Banyule,3.140999466,4,A50 Robbery,2022
Banyule,2.3557496,3,A60 Blackmail and extortion,2022
Banyule,2.3557496,3,A60 Blackmail and extortion,2022
Banyule,15.70499733,20,"A70 Stalking, harassment and threatening behaviour",2022
Banyule,8.637748532,11,A80 Dangerous and negligent acts endangering people,2022
Banyule,25.913245595,33,A80 Dangerous and negligent acts endangering people,2022
Banyule,21.986996262,28,A80 Dangerous and negligent acts endangering people,2022
Banyule,394.195432987,502,B20 Property damage,2022
Banyule,228.507711154,291,B30 Burglary/Break and enter,2022
Banyule,94.229983981,120,B30 Burglary/Break and enter,2022
Banyule,389.483933788,496,B40 Theft,2022
Banyule,139.774476238,178,D10 Weapons and explosives offences,2022
Banyule,2.3557496,3,D10 Weapons and explosives offences,2022
Banyule,27.483745328,35,D20 Disorderly and offensive conduct,2022
Banyule,4.711499199,6,D20 Disorderly and offensive conduct,2022
Banyule,28.268995194,36,E10 Justice procedures,2022
Banyule,12.563997864,16,E10 Justice procedures,2022
Banyule,72.242987719,92,E20 Breaches of orders,2022
Banyule,61.249489588,78,E20 Breaches of orders,2022
Banyule,3.926249333,5,F20 Transport regulation offences,2022
Banyule,3.926249333,5,F90 Miscellaneous offences,2022
Banyule,48.677082516,62,A20 Assault and related offences,2021
Banyule,5.495799639,7,A40 Abduction and related offences,2021
Banyule,26.69388396,34,A50 Robbery,2021
Banyule,12.561827746,16,"A70 Stalking, harassment and threatening behaviour",2021
Banyule,25.908769726,33,"A70 Stalking, harassment and threatening behaviour",2021
Banyule,21.983198555,28,"A70 Stalking, harassment and threatening behaviour",2021
Banyule,19.627855853,25,A80 Dangerous and negligent acts endangering people,2021
Banyule,39.255711706,50,A80 Dangerous and negligent acts endangering people,2021
Banyule,56.528224857,72,B20 Property damage,2021
Banyule,3.925571171,5,B20 Property damage,2021
Banyule,35.330140535,45,B30 Burglary/Break and enter,2021
Banyule,291.277380859,371,B30 Burglary/Break and enter,2021
Banyule,109.915992777,140,B30 Burglary/Break and enter,2021
Banyule,0.785114234,1,B30 Burglary/Break and enter,2021
Banyule,363.507890398,463,B40 Theft,2021
Banyule,8.636256575,11,B50 Deception,2021
Banyule,8.636256575,11,C20 Cultivate or manufacture drugs,2021
Banyule,412.970087148,526,C30 Drug use and possession,2021
Banyule,0.785114234,1,C90 Other drug offences,2021
Banyule,18.842741619,24,D20 Disorderly and offensive conduct,2021
Banyule,7.851142341,10,D20 Disorderly and offensive conduct,2021
Banyule,10.206485044,13,D20 Disorderly and offensive conduct,2021
Banyule,3.140456936,4,D20 Disorderly and offensive conduct,2021
Banyule,1.570228468,2,D30 Public nuisance offences,2021
Banyule,72.230509539,92,E10 Justice procedures,2021
Banyule,0.785114234,1,F30 Other government regulatory offences,2021
Banyule,60.632108923,79,A20 Assault and related offences,2020
Banyule,0.76749505,1,A40 Abduction and related offences,2020
Banyule,1.534990099,2,A60 Blackmail and extortion,2020
Banyule,21.48986139,28,"A70 Stalking, harassment and threatening behaviour",2020
Banyule,28.397316837,37,"A70 Stalking, harassment and threatening behaviour",2020
Banyule,51.422168327,67,"A70 Stalking, harassment and threatening behaviour",2020
Banyule,11.512425745,15,A80 Dangerous and negligent acts endangering people,2020
Banyule,52.957158426,69,B20 Property damage,2020
Banyule,0.76749505,1,B30 Burglary/Break and enter,2020
Banyule,184.198811918,240,B40 Theft,2020
Banyule,469.70697039,612,B40 Theft,2020
Banyule,14.582405943,19,B50 Deception,2020
Banyule,3.069980199,4,C30 Drug use and possession,2020
Banyule,0.76749505,1,D10 Weapons and explosives offences,2020
Banyule,13.047415844,17,D20 Disorderly and offensive conduct,2020
Banyule,3.069980199,4,D30 Public nuisance offences,2020
Banyule,10.744930695,14,E10 Justice procedures,2020
Banyule,39.142247533,51,E10 Justice procedures,2020
Banyule,11.512425745,15,E10 Justice procedures,2020
Banyule,613.996039726,800,E20 Breaches of orders,2020
Banyule,576.388782292,751,E20 Breaches of orders,2020
Banyule,2.302485149,3,F20 Transport regulation offences,2020
Banyule,0.76749505,1,F30 Other government regulatory offences,2020
Banyule,6.139960397,8,F30 Other government regulatory offences,2020
Banyule,2.302485149,3,F90 Miscellaneous offences,2020
Bayside,15.477525003,16,A20 Assault and related offences,2023
Bayside,11.608143752,12,"A70 Stalking, harassment and threatening behaviour",2023
Bayside,28.053014068,29,"A70 Stalking, harassment and threatening behaviour",2023
Bayside,11.608143752,12,B10 Arson,2023
Bayside,44.497884384,46,B20 Property damage,2023
Bayside,194.436407851,201,B30 Burglary/Break and enter,2023
Bayside,7.738762502,8,B30 Burglary/Break and enter,2023
Bayside,338.570859442,350,B40 Theft,2023
Bayside,221.522076606,229,B40 Theft,2023
Bayside,110.277365647,114,B40 Theft,2023
Bayside,10.64079844,11,B50 Deception,2023
Bayside,0.967345313,1,B50 Deception,2023
Bayside,195.403753164,202,B50 Deception,2023
Bayside,0.967345313,1,B50 Deception,2023
Bayside,0.967345313,1,C10 Drug dealing and trafficking,2023
Bayside,1.934690625,2,D20 Disorderly and offensive conduct,2023
Bayside,15.477525003,16,D20 Disorderly and offensive conduct,2023
Bayside,0.967345313,1,E10 Justice procedures,2023
Bayside,49.334610947,51,E10 Justice procedures,2023
Bayside,44.497884384,46,E20 Breaches of orders,2023
Bayside,0.967345313,1,F20 Transport regulation offences,2023
Bayside,2.902035938,3,F90 Miscellaneous offences,2023
Bayside,1.934690625,2,F90 Miscellaneous offences,2023
Bayside,47.955997925,49,A20 Assault and related offences,2022
Bayside,15.659101363,16,A20 Assault and related offences,2022
Bayside,183.015747184,187,A20 Assault and related offences,2022
Bayside,4.893469176,5,A40 Abduction and related offences,2022
Bayside,14.680407528,15,A50 Robbery,2022
Bayside,14.680407528,15,A80 Dangerous and negligent acts endangering people,2022
Bayside,17.616489034,18,A80 Dangerous and negligent acts endangering people,2022
Bayside,14.680407528,15,B10 Arson,2022
Bayside,0.978693835,1,B30 Burglary/Break and enter,2022
Bayside,343.521536158,351,B40 Theft,2022
Bayside,2.936081506,3,B50 Deception,2022
Bayside,4.893469176,5,C20 Cultivate or manufacture drugs,2022
Bayside,161.484482809,165,C30 Drug use and possession,2022
Bayside,39.147753408,40,C90 Other drug offences,2022
Bayside,4.893469176,5,D30 Public nuisance offences,2022
Bayside,37.190365738,38,D30 Public nuisance offences,2022
Bayside,9.786938352,10,E10 Justice procedures,2022
Bayside,72.423343805,74,E20 Breaches of orders,2022
Bayside,47.885231804,49,A20 Assault and related offences,2021
Bayside,81.111719178,83,A20 Assault and related offences,2021
Bayside,28.340239231,29,A50 Robbery,2021
Bayside,4.886248143,5,A50 Robbery,2021
Bayside,9.772496286,10,"A70 Stalking, harassment and threatening behaviour",2021
Bayside,9.772496286,10,B10 Arson,2021
Bayside,1.954499257,2,B20 Property damage,2021
Bayside,79.15721992,81,B30 Burglary/Break and enter,2021
Bayside,160.268939098,164,B40 Theft,2021
Bayside,133.883199124,137,B40 Theft,2021
Bayside,252.13040419,258,B50 Deception,2021
Bayside,4.886248143,5,B50 Deception,2021
Bayside,7.817997029,8,C20 Cultivate or manufacture drugs,2021
Bayside,7.817997029,8,C20 Cultivate or manufacture drugs,2021
Bayside,2.931748886,3,C30 Drug use and possession,2021
Bayside,41.044484403,42,D10 Weapons and explosives offences,2021
Bayside,10.749745915,11,D20 Disorderly and offensive conduct,2021
Bayside,1.954499257,2,D20 Disorderly and offensive conduct,2021
Bayside,8.795246658,9,E10 Justice procedures,2021
Bayside,21.49949183,22,E10 Justice procedures,2021
Bayside,438.785083262,449,E20 Breaches of orders,2021
Bayside,0.977249629,1,F10 Regulatory driving offences,2021
Bayside,46.907982175,48,F90 Miscellaneous offences,2021
Bayside,1.90443543,2,A10 Homicide and related offences,2020
Bayside,55.228627473,58,A20 Assault and related offences,2020
Bayside,121.883867527,128,A20 Assault and related offences,2020
Bayside,4.761088575,5,A40 Abduction and related offences,2020
Bayside,11.426612581,12,"A70 Stalking, harassment and threatening behaviour",2020
Bayside,25.709878307,27,"A70 Stalking, harassment and threatening behaviour",2020
Bayside,4.761088575,5,A80 Dangerous and negligent acts endangering people,2020
Bayside,13.331048011,14,B10 Arson,2020
Bayside,321.84958769,338,B20 Property damage,2020
Bayside,108.552819517,114,B40 Theft,2020
Bayside,227.580033899,239,B40 Theft,2020
Bayside,5.71330629,6,C30 Drug use and possession,2020
Bayside,24.757660592,26,D10 Weapons and explosives offences,2020
Bayside,5.71330629,6,D20 Disorderly and offensive conduct,2020
Bayside,0.952217715,1,D20 Disorderly and offensive conduct,2020
Bayside,39.040926317,41,D30 Public nuisance offences,2020
Bayside,5.71330629,6,E10 Justice procedures,2020
Bayside,0.952217715,1,E10 Justice procedures,2020
Bayside,88.5562475,93,E20 Breaches of orders,2020
Bayside,14.283265726,15,E20 Breaches of orders,2020
Bayside,1.90443543,2,F20 Transport regulation offences,2020
Bayside,0.952217715,1,F20 Transport regulation offences,2020
Bayside,0.952217715,1,F20 Transport regulation offences,2020
Bayside,0.952217715,1,F30 Other government regulatory offences,2020
Bayside,278.999790512,293,F90 Miscellaneous offences,2020
Maribyrnong,100.497844046,94,A20 Assault and related offences,2023
Maribyrnong,51.318048023,48,A20 Assault and related offences,2023
Maribyrnong,281.180138128,263,A20 Assault and related offences,2023
Maribyrnong,16.036890007,15,"A70 Stalking, harassment and threatening behaviour",2023
Maribyrnong,36.350284016,34,"A70 Stalking, harassment and threatening behaviour",2023
Maribyrnong,50.248922023,47,"A70 Stalking, harassment and threatening behaviour",2023
Maribyrnong,17.106016008,16,A80 Dangerous and negligent acts endangering people,2023
Maribyrnong,34.212032016,32,B10 Arson,2023
Maribyrnong,744.111696338,696,B20 Property damage,2023
Maribyrnong,101.566970046,95,B30 Burglary/Break and enter,2023
Maribyrnong,374.19410017,350,B30 Burglary/Break and enter,2023
Maribyrnong,488.590582222,457,B40 Theft,2023
Maribyrnong,765.494216347,716,B40 Theft,2023
Maribyrnong,345.327698157,323,B40 Theft,2023
Maribyrnong,1.069126,1,B40 Theft,2023
Maribyrnong,1091.577646495,1021,B40 Theft,2023
Maribyrnong,23.520772011,22,B50 Deception,2023
Maribyrnong,19.244268009,18,C20 Cultivate or manufacture drugs,2023
Maribyrnong,193.511806088,181,D10 Weapons and explosives offences,2023
Maribyrnong,29.935528014,28,D20 Disorderly and offensive conduct,2023
Maribyrnong,5.345630002,5,D30 Public nuisance offences,2023
Maribyrnong,1.069126,1,D30 Public nuisance offences,2023
Maribyrnong,1.069126,1,E10 Justice procedures,2023
Maribyrnong,2.138252001,2,E10 Justice procedures,2023
Maribyrnong,544.185134247,509,E20 Breaches of orders,2023
Maribyrnong,4.276504002,4,F20 Transport regulation offences,2023
Maribyrnong,1.069126,1,F90 Miscellaneous offences,2023
Maribyrnong,98.256518063,86,A20 Assault and related offences,2022
Maribyrnong,198.79807143,174,A20 Assault and related offences,2022
Maribyrnong,188.515412563,165,A30 Sexual offences,2022
Maribyrnong,10.282658867,9,A40 Abduction and related offences,2022
Maribyrnong,17.137764778,15,A50 Robbery,2022
Maribyrnong,2.285035304,2,A60 Blackmail and extortion,2022
Maribyrnong,13.710211823,12,A80 Dangerous and negligent acts endangering people,2022
Maribyrnong,85.688823892,75,B20 Property damage,2022
Maribyrnong,417.018942943,365,B30 Burglary/Break and enter,2022
Maribyrnong,266.206612892,233,B30 Burglary/Break and enter,2022
Maribyrnong,18.28028243,16,B50 Deception,2022
Maribyrnong,9.140141215,8,B50 Deception,2022
Maribyrnong,101.684071019,89,D10 Weapons and explosives offences,2022
Maribyrnong,191.942965519,168,D10 Weapons and explosives offences,2022
Maribyrnong,6.855105911,6,D10 Weapons and explosives offences,2022
Maribyrnong,61.695953202,54,D20 Disorderly and offensive conduct,2022
Maribyrnong,2.285035304,2,D20 Disorderly and offensive conduct,2022
Maribyrnong,101.684071019,89,D30 Public nuisance offences,2022
Maribyrnong,47.98574138,42,E10 Justice procedures,2022
Maribyrnong,563.261202386,493,E20 Breaches of orders,2022
Maribyrnong,76.548682677,67,E20 Breaches of orders,2022
Maribyrnong,2.285035304,2,F20 Transport regulation offences,2022
Maribyrnong,2.285035304,2,F30 Other government regulatory offences,2022
Maribyrnong,229.206459455,198,A20 Assault and related offences,2021
Maribyrnong,103.027145917,89,A50 Robbery,2021
Maribyrnong,11.576083811,10,"A70 Stalking, harassment and threatening behaviour",2021
Maribyrnong,5.788041905,5,A80 Dangerous and negligent acts endangering people,2021
Maribyrnong,121.548880014,105,B30 Burglary/Break and enter,2021
Maribyrnong,480.40747815,415,B30 Burglary/Break and enter,2021
Maribyrnong,524.396596631,453,B40 Theft,2021
Maribyrnong,2004.977716039,1732,B40 Theft,2021
Maribyrnong,20.83695086,18,B50 Deception,2021
Maribyrnong,556.809631302,481,B50 Deception,2021
Maribyrnong,10.41847543,9,C10 Drug dealing and trafficking,2021
Maribyrnong,405.16293338,350,C30 Drug use and possession,2021
Maribyrnong,1.157608381,1,C90 Other drug offences,2021
Maribyrnong,188.690166117,163,D10 Weapons and explosives offences,2021
Maribyrnong,24.309776003,21,D20 Disorderly and offensive conduct,2021
Maribyrnong,15.048908954,13,D20 Disorderly and offensive conduct,2021
Maribyrnong,71.771719627,62,E10 Justice procedures,2021
Maribyrnong,1.157608381,1,E10 Justice procedures,2021
Maribyrnong,2.315216762,2,F20 Transport regulation offences,2021
Maribyrnong,38.023664139,34,A20 Assault and related offences,2020
Maribyrnong,121.899393858,109,A50 Robbery,2020
Maribyrnong,3.355029189,3,A60 Blackmail and extortion,2020
Maribyrnong,20.130175133,18,"A70 Stalking, harassment and threatening behaviour",2020
Maribyrnong,36.905321076,33,"A70 Stalking, harassment and threatening behaviour",2020
Maribyrnong,17.893489007,16,A80 Dangerous and negligent acts endangering people,2020
Maribyrnong,21.248518195,19,B10 Arson,2020
Maribyrnong,1.118343063,1,B10 Arson,2020
Maribyrnong,42.497036391,38,B20 Property damage,2020
Maribyrnong,4.473372252,4,B30 Burglary/Break and enter,2020
Maribyrnong,1679.751280503,1502,B40 Theft,2020
Maribyrnong,45.85206558,41,B50 Deception,2020
